Year,Team,PTS,FGA,3PA,3P%,AST,TOV,3P_Rate,Pace,ORtg,Era
2022,WAS,108.6,86.0,30.6,0.342,25.0,13.1,0.35581395348837214,108.648,0.9995582063176497,2020s
2022,LAC,108.4,87.4,34.2,0.374,24.0,13.7,0.391304347826087,109.724,0.9879333600670774,2020s
2022,DAL,108.0,85.1,37.4,0.35,23.4,12.5,0.4394829612220917,106.928,1.0100254376776896,2020s
2022,CLE,107.8,84.6,32.8,0.355,25.2,14.4,0.3877068557919622,108.724,0.9915014164305949,2020s
2022,NYK,106.5,86.2,36.9,0.357,21.9,13.3,0.42807424593967514,110.104,0.9672673109060524,2020s
2022,POR,106.2,87.1,36.8,0.346,22.9,14.5,0.4225028702640643,111.104,0.9558611751152074,2020s
2022,DET,104.8,88.6,34.6,0.326,23.5,14.2,0.3905191873589165,112.48,0.9317211948790896,2020s
2022,ORL,104.2,88.3,36.9,0.331,23.7,14.5,0.4178935447338618,111.46799999999999,0.9347974306527435,2020s
2022,OKC,103.7,89.1,37.4,0.323,22.2,14.0,0.4197530864197531,111.856,0.9270848233442999,2020s
2023,SAC,120.7,88.2,37.3,0.369,27.3,13.5,0.4229024943310657,112.744,1.0705669481302775,2020s
2023,GSW,118.9,90.2,43.2,0.385,29.8,16.3,0.4789356984478936,115.388,1.0304364405310777,2020s
2023,ATL,118.4,92.4,30.5,0.352,25.0,12.9,0.33008658008658004,115.24400000000001,1.0273853736420115,2020s
2023,BOS,117.9,88.8,42.6,0.377,26.7,13.4,0.47972972972972977,111.70400000000001,1.0554680226312396,2020s
2023,OKC,117.5,92.6,34.1,0.356,24.4,13.0,0.3682505399568035,116.02799999999999,1.012686592891371,2020s
2023,LAL,117.2,89.0,31.2,0.346,25.3,14.1,0.350561797752809,114.804,1.0208703529493746,2020s
2023,UTA,117.1,89.8,37.8,0.353,26.0,15.4,0.420935412026726,115.672,1.0123452520921226,2020s
2023,MEM,116.9,92.1,34.2,0.351,26.0,13.6,0.37133550488599354,116.17199999999998,1.0062665702578937,2020s
2023,MIL,116.9,90.4,40.3,0.368,25.8,14.6,0.4457964601769911,114.856,1.0177961969770843,2020s
2023,IND,116.3,89.6,37.0,0.367,27.0,14.9,0.4129464285714286,114.928,1.0119379089516916,2020s
2023,NYK,116.0,89.4,35.7,0.354,22.9,13.0,0.39932885906040266,113.62,1.0209470163703573,2020s
2023,DEN,115.8,86.4,31.2,0.379,28.9,14.5,0.3611111111111111,110.756,1.045541550796345,2020s
2023,MIN,115.8,87.4,33.3,0.365,26.2,15.3,0.3810068649885583,113.128,1.0236192631355632,2020s
2023,PHI,115.2,83.8,32.6,0.387,25.2,13.7,0.38902147971360385,108.544,1.0613207547169812,2020s
2023,NOP,114.4,87.6,30.1,0.364,25.9,14.6,0.3436073059360731,112.93599999999999,1.0129630941418148,2020s
2023,DAL,114.2,84.3,41.0,0.371,22.9,12.2,0.48635824436536185,107.544,1.0618909469612439,2020s
2023,PHX,113.6,90.1,32.6,0.374,27.3,13.5,0.36182019977802443,113.148,1.0039947679145897,2020s
2023,LAC,113.6,86.1,33.4,0.381,23.9,14.2,0.38792102206736356,110.816,1.02512272596015,2020s
2023,POR,113.4,85.4,35.3,0.365,24.2,14.5,0.41334894613583134,110.724,1.0241682020158231,2020s
2023,BKN,113.4,85.1,33.8,0.378,25.5,13.7,0.3971797884841363,108.524,1.044930153698721,2020s
2023,WAS,113.2,86.9,31.7,0.356,25.4,14.1,0.3647871116225546,110.856,1.021144547881937,2020s
2023,CHI,113.1,86.8,28.9,0.361,24.5,13.4,0.33294930875576034,109.792,1.0301296997959777,2020s
2023,SAS,113.0,92.6,32.2,0.345,27.2,15.3,0.347732181425486,117.228,0.9639335312382707,2020s
2023,TOR,112.9,91.3,32.0,0.335,23.9,11.7,0.35049288061336253,113.296,0.996504730970202,2020s
2023,CLE,112.3,85.2,31.6,0.367,24.9,13.3,0.37089201877934275,108.4,1.0359778597785978,2020s
2023,ORL,111.4,86.3,31.1,0.346,23.2,15.1,0.3603707995365006,112.39999999999999,0.9911032028469752,2020s
2023,CHA,111.0,90.4,32.5,0.33,25.1,14.2,0.35951327433628316,114.98400000000001,0.9653517011062408,2020s
2023,HOU,110.7,88.9,31.9,0.327,22.4,16.2,0.358830146231721,116.23200000000001,0.952405533760066,2020s
2023,DET,110.3,87.1,32.4,0.351,23.0,15.1,0.3719862227324914,113.50799999999998,0.9717376748775418,2020s
2023,MIA,109.5,85.3,34.8,0.344,23.8,13.5,0.4079718640093786,108.92,1.0053250091810504,2020s
2024,IND,123.3,92.7,35.3,0.374,30.8,12.9,0.38079827400215743,114.62,1.0757284941545977,2020s
2024,BOS,120.6,90.2,42.5,0.388,26.9,11.9,0.4711751662971175,110.98800000000001,1.0866039571845603,2020s
2024,OKC,120.1,89.3,34.2,0.389,27.1,12.7,0.3829787234042554,111.46,1.0775165978826484,2020s
2024,MIL,119.0,88.5,38.1,0.373,26.5,12.9,0.4305084745762712,111.91600000000001,1.0632974731048286,2020s
2024,ATL,118.3,92.5,37.7,0.364,26.6,13.5,0.4075675675675676,116.208,1.0180022029464408,2020s
2024,LAL,118.0,87.5,31.4,0.377,28.5,14.0,0.3588571428571428,112.148,1.0521810464743018,2020s
2024,DAL,117.9,89.7,39.5,0.369,25.7,12.5,0.44035674470457076,112.10000000000001,1.0517395182872435,2020s
2024,GSW,117.8,91.6,38.9,0.38,29.3,14.3,0.42467248908296945,114.69999999999999,1.0270270270270272,2020s
2024,SAC,116.6,90.9,39.3,0.366,28.3,13.1,0.4323432343234323,113.196,1.030071733983533,2020s
2024,PHX,116.2,86.1,32.6,0.382,27.0,14.9,0.37862950058072015,111.29599999999999,1.0440626797009778,2020s
2024,UTA,115.7,89.9,36.5,0.354,27.2,15.7,0.40600667408231367,115.54400000000001,1.0013501350135012,2020s
2024,LAC,115.6,86.7,33.2,0.381,25.6,13.1,0.3829296424452134,109.568,1.0550525700934579,2020s
2024,NOP,115.1,87.4,32.6,0.383,27.0,13.0,0.3729977116704805,110.432,1.0422703564184295,2020s
2024,DEN,114.9,88.8,31.2,0.374,29.5,12.6,0.35135135135135137,110.15599999999999,1.043066197029667,2020s
2024,PHI,114.6,89.4,33.3,0.363,24.9,12.0,0.37248322147651003,111.784,1.0251914406355112,2020s
2024,HOU,114.3,91.0,36.1,0.352,24.8,12.7,0.39670329670329674,113.996,1.0026667602372012,2020s
2024,WAS,113.7,91.4,35.5,0.348,27.9,14.0,0.3884026258205689,114.28800000000001,0.994855102897942,2020s
2024,MIN,113.0,85.0,32.7,0.387,26.6,14.2,0.38470588235294123,109.276,1.0340788462242396,2020s
2024,NYK,112.8,88.7,35.8,0.369,24.4,13.2,0.40360766629086803,111.492,1.011731783446346,2020s
2024,CLE,112.6,87.2,36.8,0.367,28.0,13.6,0.4220183486238532,109.776,1.0257251129572948,2020s
2024,TOR,112.4,89.7,33.1,0.347,28.5,14.0,0.3690078037904125,113.20400000000001,0.9928977774636939,2020s
2024,CHI,112.3,89.5,32.1,0.358,25.0,12.2,0.358659217877095,110.98400000000001,1.0118575650544221,2020s
2024,SAS,112.1,90.7,36.4,0.347,29.9,15.1,0.40132304299889743,114.6,0.9781849912739965,2020s
2024,ORL,110.5,84.9,31.3,0.352,24.7,14.7,0.36866902237926974,110.33600000000001,1.0014863689095126,2020s
2024,BKN,110.4,89.1,36.7,0.362,25.6,13.1,0.41189674523007863,111.39599999999999,0.9910589249165143,2020s
2024,MIA,110.1,85.6,33.7,0.37,25.8,12.7,0.3936915887850468,107.98,1.0196332654195222,2020s
2024,DET,109.9,88.2,31.7,0.348,25.5,15.2,0.35941043083900226,112.94800000000001,0.9730141303962886,2020s
2024,CHA,106.6,87.0,34.0,0.355,24.8,13.8,0.39080459770114945,108.896,0.9789156626506024,2020s
2024,POR,106.4,89.7,33.2,0.345,23.1,15.2,0.3701226309921962,113.92,0.9339887640449439,2020s
2024,MEM,105.8,88.2,37.8,0.346,24.7,15.1,0.42857142857142855,112.53999999999999,0.9401101830460281,2020s
2025,CLE,121.9,90.8,41.5,0.383,28.1,13.2,0.45704845814977973,113.636,1.0727234327149848,2020s
2025,MEM,121.7,93.3,37.9,0.367,28.4,15.7,0.4062165058949625,119.252,1.0205279576023882,2020s
2025,DEN,120.8,89.8,31.9,0.376,31.0,14.3,0.35523385300668153,114.35199999999999,1.0563872953686861,2020s
2025,OKC,120.5,92.7,38.8,0.374,26.9,11.7,0.41855447680690394,113.376,1.0628351679367767,2020s
2025,ATL,118.2,91.8,37.7,0.358,29.6,15.5,0.4106753812636166,117.508,1.0058889607516084,2020s
2025,CHI,117.8,92.0,42.0,0.367,29.1,14.7,0.45652173913043476,115.36800000000001,1.0210803689064558,2020s
2025,IND,117.4,89.3,35.8,0.368,29.2,13.2,0.4008958566629339,112.004,1.0481768508267562,2020s
2025,BOS,116.3,90.0,48.2,0.368,26.1,11.9,0.5355555555555556,110.304,1.0543588627792282,2020s
2025,NYK,115.8,89.2,34.1,0.369,27.5,13.3,0.38228699551569506,111.608,1.0375600315389577,2020s
2025,SAC,115.7,90.1,35.2,0.357,26.5,13.3,0.3906770255271921,112.728,1.0263643460364773,2020s
2025,MIL,115.5,86.4,36.6,0.387,25.5,13.4,0.4236111111111111,109.96400000000001,1.0503437488632643,2020s
2025,DET,115.5,89.8,35.4,0.362,26.4,14.9,0.39420935412026725,114.512,1.0086279167248848,2020s
2025,MIN,114.3,87.6,39.9,0.377,26.1,14.5,0.4554794520547945,111.692,1.0233499265838197,2020s
2025,HOU,114.3,93.4,35.8,0.353,23.3,13.9,0.3832976445396145,117.24400000000001,0.9748899730476611,2020s
2025,DAL,114.2,87.7,34.2,0.364,25.2,14.0,0.3899657924743444,111.864,1.0208825001787885,2020s
2025,SAS,113.9,89.8,39.6,0.357,28.6,13.9,0.4409799554565702,112.94,1.008500088542589,2020s
2025,GSW,113.8,90.4,42.4,0.364,29.1,14.0,0.4690265486725663,114.12400000000001,0.9971609827906487,2020s
2025,PHX,113.6,86.3,38.0,0.378,27.8,14.1,0.440324449594438,109.55199999999999,1.0369504892653718,2020s
2025,LAL,113.4,85.5,36.4,0.366,26.0,14.0,0.4257309941520468,109.708,1.0336529697013892,2020s
2025,LAC,112.9,86.3,33.4,0.373,25.2,14.9,0.3870220162224797,110.748,1.019431502149023,2020s
2025,UTA,111.9,88.7,39.8,0.35,25.5,17.2,0.44870349492671924,115.756,0.9666885517813332,2020s
2025,TOR,110.9,91.0,34.0,0.348,28.5,15.3,0.37362637362637363,115.584,0.9594753599114064,2020s
2025,POR,110.9,90.2,37.7,0.342,23.8,16.0,0.417960088691796,115.968,0.956298289183223,2020s
2025,MIA,110.6,87.0,37.3,0.367,26.4,13.6,0.42873563218390803,109.488,1.0101563641677627,2020s
2025,NOP,109.8,89.9,34.6,0.347,25.8,14.6,0.38487208008898777,114.136,0.9620102334057615,2020s
2025,PHI,109.6,87.4,37.2,0.341,23.2,13.6,0.425629290617849,110.9,0.9882777276825968,2020s
2025,WAS,108.0,89.9,39.1,0.335,25.1,15.6,0.43492769744160176,114.564,0.9427045145071751,2020s
2025,ORL,105.4,85.8,35.3,0.318,23.0,14.2,0.4114219114219114,110.12,0.957137667998547,2020s
2025,CHA,105.1,89.1,38.3,0.339,24.3,15.5,0.4298540965207632,113.312,0.9275275345947472,2020s
2025,BKN,105.1,86.1,39.4,0.344,25.2,15.2,0.45760743321718933,110.408,0.9519237736395912,2020s
